,date,temperature_2m_max,dew_point_2m_mean,et0_fao_evapotranspiration,soil_moisture_0_to_100cm_mean,wet_bulb_temperature_2m_mean
2327,2024-05-16,17.3,11.229168,2.226453,0.33441794,12.089797
2328,2024-05-17,19.8,10.212501,3.7253976,0.33364546,12.128883
2329,2024-05-18,19.3,11.789584,2.5469167,0.33000043,12.959287
2330,2024-05-19,21.35,9.7375,4.0291595,0.32759964,11.852291
2331,2024-05-20,20.1,9.687499,4.1216106,0.3225942,11.445221
2332,2024-05-21,15.95,11.177083,1.3184105,0.3219292,11.802029
2333,2024-05-22,15.1,12.2229185,1.1969295,0.33333835,12.621522
2334,2024-05-23,17.45,9.099999,3.3666992,0.33261213,11.028599
2335,2024-05-24,17.5,7.4187503,3.152789,0.32841632,9.689572
2336,2024-05-25,19.9,8.960417,3.998756,0.32491463,11.280724
2337,2024-05-26,18.5,10.45,3.3551207,0.32440126,12.076018
2338,2024-05-27,16.55,8.345833,3.057689,0.32326669,10.114217
2339,2024-05-28,18.4,11.943749,1.7964922,0.3250371,12.659866
2340,2024-05-29,19.15,10.1125,3.7466886,0.32605416,12.143498
2341,2024-05-30,17.45,9.664584,2.6463091,0.32708207,11.1574545
2342,2024-05-31,15.4,9.077083,2.2335947,0.33123624,10.593485
2343,2024-06-01,16.5,8.385417,2.7423062,0.3328592,10.211854
2344,2024-06-02,21.55,9.733334,4.6254787,0.33145,11.881463
2345,2024-06-03,19.6,11.685416,2.9525352,0.326175,13.252326
2346,2024-06-04,19.6,11.795834,2.671147,0.32470542,13.12943
2347,2024-06-05,15.45,4.975,3.5953875,0.3237696,8.196591
2348,2024-06-06,16.7,6.5833325,3.506343,0.31919882,9.277388
2349,2024-06-07,18.1,7.9395843,3.55951,0.31414792,10.3079605
2350,2024-06-08,17.65,7.9062514,3.244086,0.31180882,10.305654
2351,2024-06-09,16.85,6.2145824,3.358284,0.3072408,8.9393835
2352,2024-06-10,14.6,7.6395836,2.876532,0.30819088,9.249375
2353,2024-06-11,15.15,6.620833,2.9825728,0.30741754,8.459048
2354,2024-06-12,15.85,6.741667,3.2295067,0.30493838,9.000621
2355,2024-06-13,15.85,7.7208323,2.5839634,0.3018063,9.54997
2356,2024-06-14,18.05,10.135415,3.6319067,0.30245042,11.902013
2357,2024-06-15,17.3,8.452084,3.2671695,0.30204335,10.416176
2358,2024-06-16,19.8,8.752083,4.2567096,0.299655,11.287522
2359,2024-06-17,20.7,9.341667,4.269774,0.2949042,12.002793
2360,2024-06-18,20.95,10.722917,4.290991,0.28845456,12.88102
2361,2024-06-19,19.7,9.316667,3.7285688,0.2857604,11.5889015
2362,2024-06-20,21.15,8.85625,4.6413527,0.28096756,11.507347
2363,2024-06-21,23.0,10.585418,4.6027017,0.27431673,13.108228
2364,2024-06-22,21.8,11.020835,4.143892,0.2717963,13.468541
2365,2024-06-23,22.95,11.885415,3.6572597,0.26891455,14.095714
2366,2024-06-24,26.3,14.554168,4.5551143,0.26374248,16.618114
2367,2024-06-25,27.95,13.3875,5.377722,0.2599121,16.102415
2368,2024-06-26,27.9,14.368751,5.2008104,0.25437996,16.984386
2369,2024-06-27,23.2,11.297917,5.2489214,0.25238422,14.444115
2370,2024-06-28,21.6,8.247916,4.527043,0.25198457,11.815131
2371,2024-06-29,22.8,9.03125,4.7091246,0.2506654,12.539737
2372,2024-06-30,19.85,9.68125,3.169541,0.24842675,12.629458
2373,2024-07-01,19.35,9.431251,3.2851923,0.25137955,12.248195
2374,2024-07-02,17.6,8.95625,2.4621964,0.25281498,11.419963
2375,2024-07-03,18.45,10.577083,2.062721,0.2580563,12.371295
2376,2024-07-04,19.65,6.933333,5.0687184,0.2618788,10.920945
2377,2024-07-05,20.95,13.410417,2.1748407,0.2668992,14.355953
2378,2024-07-06,16.65,9.972917,3.061252,0.28670624,11.717572
2379,2024-07-07,17.55,9.770833,2.801008,0.29921544,11.144662
2380,2024-07-08,18.45,11.266666,2.5802014,0.29574707,12.475121
2381,2024-07-09,19.9,15.231251,1.4737723,0.30513996,15.774643
2382,2024-07-10,20.5,12.974999,3.5755968,0.30383292,14.606602
2383,2024-07-11,21.35,10.947917,4.062197,0.30134127,13.247228
2384,2024-07-12,17.65,9.964583,2.4059024,0.29807505,11.828075
2385,2024-07-13,18.35,9.937499,2.705294,0.29580128,11.697034
2386,2024-07-14,20.85,11.256249,3.6689827,0.29381424,13.049199
2387,2024-07-15,21.5,13.339583,2.1447525,0.29213837,14.368051
2388,2024-07-16,20.75,13.264584,3.3873065,0.2985246,14.699628
2389,2024-07-17,22.4,12.439583,3.572016,0.29461005,14.304141
2390,2024-07-18,26.25,13.687499,4.806709,0.28976586,15.699616
2391,2024-07-19,29.45,15.693751,5.342829,0.28004298,17.963787
2392,2024-07-20,23.95,15.7375,3.4642088,0.27464715,17.095781
2393,2024-07-21,21.9,13.447914,3.3072953,0.274528,15.486396
2394,2024-07-22,23.3,14.087501,3.4383879,0.27201748,15.527301
2395,2024-07-23,23.05,14.59375,3.328318,0.27304417,16.189226
2396,2024-07-24,23.35,14.131248,3.9184675,0.27220294,15.679215
2397,2024-07-25,20.25,15.560417,1.5636896,0.27200672,16.267199
2398,2024-07-26,21.9,11.897919,3.7606409,0.2724267,14.119812
2399,2024-07-27,22.05,10.847917,4.0785766,0.2675583,13.42203
2400,2024-07-28,24.65,12.102084,4.2321916,0.26284626,14.504201
2401,2024-07-29,27.0,12.760417,5.230825,0.25756666,15.63692
2402,2024-07-30,29.15,14.620834,5.4159226,0.24815585,17.338842
2403,2024-07-31,26.5,14.116665,5.1144986,0.24103045,16.68992
2404,2024-08-01,27.05,16.610418,3.959533,0.24067499,18.180498
2405,2024-08-02,26.1,15.968749,4.378168,0.24571586,17.759256
2406,2024-08-03,24.0,13.670834,3.9212909,0.2445492,16.023169
2407,2024-08-04,22.4,9.966666,3.4493914,0.24235499,12.854176
2408,2024-08-05,24.55,14.183333,3.7277138,0.23968168,15.876205
2409,2024-08-06,21.85,14.5625,2.2668135,0.23695208,15.998153
2410,2024-08-07,21.6,10.904167,3.544084,0.23892999,13.275017
2411,2024-08-08,21.0,13.858334,2.6856265,0.23883921,15.190162
2412,2024-08-09,24.1,13.177083,4.8800035,0.23943712,15.864667
2413,2024-08-10,23.55,14.164582,2.8294394,0.2362367,15.849514
2414,2024-08-11,27.2,15.597917,4.2244806,0.23308624,17.39877
2415,2024-08-12,31.25,17.522915,5.420518,0.22892626,19.722994
2416,2024-08-13,25.5,12.247917,4.7642655,0.22653754,14.995754
2417,2024-08-14,24.1,15.568749,2.4480493,0.22584833,16.986208
2418,2024-08-15,23.05,14.641666,3.148295,0.22811587,16.0698
2419,2024-08-16,23.4,12.193748,4.1513667,0.23127711,14.943896
2420,2024-08-17,22.15,9.224999,4.228717,0.2293508,12.494809
2421,2024-08-18,24.95,10.554167,4.095631,0.22915797,13.652713
2422,2024-08-19,21.3,12.004166,3.2341056,0.23039412,13.829224
2423,2024-08-20,22.35,12.056248,4.298555,0.23293708,14.742031
2424,2024-08-21,19.95,8.966667,3.532899,0.23198341,11.856826
2425,2024-08-22,19.8,13.864582,2.164354,0.23406245,15.124236
2426,2024-08-23,21.9,11.500001,4.522405,0.23672332,14.363711
2427,2024-08-24,17.6,12.425,1.3753339,0.24377793,13.453479
2428,2024-08-25,19.6,9.304166,3.453125,0.25148708,11.591857
2429,2024-08-26,22.05,12.083333,3.464575,0.2504892,14.146867
2430,2024-08-27,23.8,13.129167,3.6550047,0.24848127,15.082118
2431,2024-08-28,27.05,13.804168,3.9744728,0.24294794,16.037413
2432,2024-08-29,21.75,10.372918,3.5104847,0.23554085,13.006015
2433,2024-08-30,22.1,9.764584,3.2151365,0.23216297,12.326163
2434,2024-08-31,20.8,12.339583,2.5415547,0.23039043,14.0588045
2435,2024-09-01,26.8,17.035416,3.4641716,0.23020746,18.190968
2436,2024-09-02,23.0,16.920834,1.8445336,0.22766286,17.705694
2437,2024-09-03,21.75,14.966666,2.6487308,0.24077125,16.02642
2438,2024-09-04,19.0,11.293748,2.6250737,0.24140416,13.124473
2439,2024-09-05,21.3,15.147916,1.3809278,0.24269916,15.839082
2440,2024-09-06,22.95,16.491667,1.5624156,0.24211706,16.923496
2441,2024-09-07,20.95,14.493751,1.4459219,0.23987876,15.124039
2442,2024-09-08,19.45,13.616668,2.1248755,0.2483096,14.419235
2443,2024-09-09,17.6,10.908333,1.7902408,0.25281623,12.44455
2444,2024-09-10,18.35,10.279167,1.8587893,0.25436252,11.663914
2445,2024-09-11,15.5,5.483333,2.7304554,0.2596075,7.9008336
2446,2024-09-12,14.3,5.6145835,1.9203292,0.26288086,7.240659
2447,2024-09-13,15.8,4.6645837,2.3754315,0.26287588,7.349936
2448,2024-09-14,18.65,6.6770835,2.6991131,0.25725955,8.774417
2449,2024-09-15,19.2,10.195833,2.3035047,0.25290623,11.427841
2450,2024-09-16,19.75,10.170835,2.7664456,0.25127333,12.050714
2451,2024-09-17,20.45,9.741667,2.9695463,0.24765624,11.723924
2452,2024-09-18,22.95,13.122916,2.8822386,0.2455646,14.617939
2453,2024-09-19,23.95,14.227084,3.0031302,0.24340089,15.636756
2454,2024-09-20,22.3,13.687501,2.4476316,0.24331713,14.986171
2455,2024-09-21,22.95,14.552083,2.5564349,0.24177249,15.806454
2456,2024-09-22,20.45,15.302085,1.6123545,0.24917418,15.883914
2457,2024-09-23,18.0,14.068749,1.0872093,0.2687087,14.571994
2458,2024-09-24,16.35,11.0,1.4879497,0.26575837,12.283268
2459,2024-09-25,17.0,10.668751,1.5462967,0.26815003,11.709039
2460,2024-09-26,16.2,11.535417,1.4580382,0.27772543,12.211724
2461,2024-09-27,12.8,6.625,1.2022924,0.2842975,8.180764
2462,2024-09-28,13.55,4.839584,1.6378978,0.2842742,6.67313
2463,2024-09-29,14.6,6.0499997,1.9597018,0.28352457,8.078912
2464,2024-09-30,16.05,11.125,1.2950422,0.29216707,12.080109
2465,2024-10-01,14.3,10.177082,1.0804813,0.29807374,10.942119
2466,2024-10-02,17.05,10.789584,1.5367117,0.30167666,11.774198
2467,2024-10-03,15.4,7.8437505,1.589665,0.30276003,9.144879
2468,2024-10-04,16.0,6.508332,1.6800113,0.30319586,8.008591
2469,2024-10-05,16.7,7.137501,1.9791975,0.30381,8.97594
2470,2024-10-06,15.45,10.608334,1.1890435,0.30396083,11.712673
2471,2024-10-07,17.4,11.689582,1.5472598,0.30670166,12.4810705
2472,2024-10-08,17.05,11.633332,1.5386102,0.30807796,12.449988
2473,2024-10-09,16.4,11.025001,1.3574765,0.30952212,11.946315
2474,2024-10-10,12.25,5.620834,1.0714986,0.31028667,7.0503335
2475,2024-10-11,12.0,3.0125,1.5648168,0.3094904,4.8743606
2476,2024-10-12,14.8,7.0145836,1.1429434,0.30962712,8.368673
2477,2024-10-13,10.65,3.2541668,1.1731869,0.31042504,5.2604012
2478,2024-10-14,13.05,8.154167,0.7735761,0.32351002,8.871175
2479,2024-10-15,16.75,11.852084,0.7039663,0.3296546,12.266488
2480,2024-10-16,21.35,15.222917,1.3097619,0.33451667,15.826191
2481,2024-10-17,17.35,12.172916,1.25571,0.3380425,12.974662
2482,2024-10-18,16.15,9.614583,1.0999599,0.33714625,10.236589
2483,2024-10-19,16.35,11.274999,1.1126404,0.3431563,12.056247
2484,2024-10-20,17.4,11.814583,0.8464493,0.34730127,12.5069685
2485,2024-10-21,14.15,9.98125,0.7663657,0.3491921,10.765442
2486,2024-10-22,15.75,9.360415,1.087221,0.35114744,9.946297
2487,2024-10-23,16.2,9.929167,1.0295339,0.35078457,10.420877
2488,2024-10-24,16.7,10.510417,1.2315979,0.35107002,11.18949
2489,2024-10-25,17.6,12.502083,0.7473387,0.35115957,12.861054
2490,2024-10-26,16.0,10.631249,0.63276994,0.35143915,10.881728
2491,2024-10-27,14.2,8.074999,1.0769014,0.3507842,8.802625
2492,2024-10-28,15.8,11.595833,0.7565165,0.34946004,12.227836
2493,2024-10-29,15.55,12.264584,0.7053269,0.35006794,12.76773
2494,2024-10-30,14.35,9.108333,0.7122717,0.34880248,9.55789
2495,2024-10-31,14.2,8.7125,0.6743275,0.35046872,9.008676
2496,2024-11-01,12.7,8.595834,0.6416663,0.3506458,9.068082
2497,2024-11-02,14.35,10.260418,0.5633497,0.35007465,10.869691
2498,2024-11-03,13.55,9.318749,0.72083753,0.35014084,10.22193
2499,2024-11-04,12.65,8.577083,0.6687358,0.34995833,9.385049
2500,2024-11-05,13.15,9.1,0.61843425,0.3480321,9.62972
2501,2024-11-06,12.3,9.462501,0.3786137,0.3467584,9.876119
2502,2024-11-07,12.6,8.993749,0.5747002,0.3476934,9.623073
2503,2024-11-08,10.0,6.0499997,0.52346534,0.34742582,7.019238
2504,2024-11-09,9.15,4.70625,0.44395006,0.34703803,5.9425263
2505,2024-11-10,11.25,7.1229167,0.43487006,0.34678707,7.601874
2506,2024-11-11,11.3,6.2041664,0.76954204,0.34683383,7.177593
2507,2024-11-12,12.15,5.75,0.957036,0.31903878,6.931087
2508,2024-11-13,11.2,6.2000003,0.66689694,0.28631625,7.0778813
2509,2024-11-14,11.5,7.333334,0.58518606,0.28671417,8.125345
2510,2024-11-15,9.8,5.1749997,0.5783166,0.28613248,6.2725472
2511,2024-11-16,10.6,6.0249996,0.3653633,0.28650337,6.4963565
2512,2024-11-17,9.75,5.3812504,0.6849753,0.28678337,6.4322605
2513,2024-11-18,8.6,6.027083,0.3691428,0.2904421,6.360388
2514,2024-11-19,11.05,2.895833,0.18752483,0.29437503,3.333743
2515,2024-11-20,4.75,-2.2145834,0.6455003,0.2941471,-0.5215058
2516,2024-11-21,2.95,-1.6812501,0.31558585,0.2946046,-0.765477
2517,2024-11-22,6.25,-0.68541676,0.70780295,0.2936692,0.97300786
2518,2024-11-23,14.3,6.508333,0.51169264,0.29450253,7.3206162
2519,2024-11-24,17.3,11.458333,1.8354046,0.29596707,13.048982
2520,2024-11-25,11.45,6.0270824,0.97765476,0.29673043,7.611523
2521,2024-11-26,9.3,4.027083,0.50824803,0.29523376,5.142784
2522,2024-11-27,8.3,4.2500005,0.30034214,0.2975717,4.8086085
2523,2024-11-28,4.7,1.3520832,0.34447348,0.29768792,1.6724148
2524,2024-11-29,9.5,3.0083334,0.6395445,0.29761377,4.351813
2525,2024-11-30,13.7,10.127083,0.3581884,0.29742792,10.533467
2526,2024-12-01,13.2,10.424999,0.28034934,0.29844207,10.788293
2527,2024-12-02,11.2,6.691667,0.50791144,0.29929832,7.491377
2528,2024-12-03,7.05,3.3416672,0.31874022,0.29874834,4.195978
2529,2024-12-04,9.4,4.3125,0.3662952,0.2982234,4.9854255
2530,2024-12-05,14.05,9.829167,0.6124937,0.30011874,10.487244
2531,2024-12-06,11.55,3.7416666,0.9840674,0.30033502,5.588199
2532,2024-12-07,12.5,4.6958337,0.87211186,0.30085996,6.0109954
2533,2024-12-08,7.65,4.460417,0.66786325,0.3009608,5.440733
2534,2024-12-09,7.8,4.2979164,0.6772774,0.30100378,5.469312
2535,2024-12-10,7.0,3.5875003,0.6273134,0.3011092,4.828614
2536,2024-12-11,6.65,3.5729167,0.383681,0.29979506,4.570481
2537,2024-12-12,7.2,5.2729163,0.18221278,0.2997058,5.6249638
2538,2024-12-13,6.55,3.270833,0.21958478,0.29932663,3.9375603
2539,2024-12-14,7.65,3.3916664,0.36673748,0.29884788,4.107498
2540,2024-12-15,11.55,7.525,0.32785466,0.2995042,8.015382
2541,2024-12-16,11.05,7.3854175,0.62290734,0.29873708,8.351649
2542,2024-12-17,10.55,7.0520825,0.35934016,0.29847753,7.5003147
2543,2024-12-18,13.9,10.335418,0.74210954,0.2998821,11.110421
2544,2024-12-19,12.25,3.1583338,0.6817634,0.30213457,4.562844
2545,2024-12-20,8.3,3.2625,0.40415972,0.3024117,4.073463
2546,2024-12-21,12.25,5.9083333,0.54284817,0.30303374,6.741219
2547,2024-12-22,7.35,0.1104167,1.1698896,0.30342042,2.6960812
2548,2024-12-23,6.1,1.0333334,0.6787901,0.30381414,2.9689586
2549,2024-12-24,12.15,8.908334,0.2429484,0.30403295,9.013129
2550,2024-12-25,10.05,8.3,0.2302932,0.30437958,8.573546
2551,2024-12-26,8.65,6.285416,0.23172632,0.30429217,6.5988884
2552,2024-12-27,7.8,5.879167,0.18622757,0.30466455,6.0175967
2553,2024-12-28,6.4,4.5083327,0.17189734,0.30494216,4.740834
2554,2024-12-29,7.15,4.7520833,0.21454126,0.30485463,5.052975
2555,2024-12-30,8.85,5.6708336,0.3889339,0.30515122,6.2672906
2556,2024-12-31,11.1,7.15,0.5912916,0.3042125,7.960747
2557,2025-01-01,11.75,6.7833333,0.50705326,0.30392957,7.4499297
2558,2025-01-02,3.9,-0.3354167,0.3460872,0.3051292,0.5698395
2559,2025-01-03,3.35,-1.7458334,0.32470548,0.30516872,-0.9258261
2560,2025-01-04,3.15,-0.9854167,0.24417618,0.3049588,-0.30240646
2561,2025-01-05,12.55,7.2000003,0.26609454,0.30591843,7.445352
2562,2025-01-06,11.95,4.6145835,0.4963075,0.3059396,5.4687333
2563,2025-01-07,4.9,-0.34166667,0.4566574,0.30608132,0.78670543
2564,2025-01-08,1.75,-0.3750001,0.19807689,0.30625916,-0.0902333
2565,2025-01-09,3.0,-0.97291666,0.3817014,0.30618337,-0.21979941
2566,2025-01-10,1.35,-2.23125,0.2673152,0.306168,-1.6817034
2567,2025-01-11,1.6,-3.0645835,0.3113526,0.30640453,-2.8534575
2568,2025-01-12,3.15,-1.7375002,0.25652364,0.30626166,-1.3192701
2569,2025-01-13,5.9,0.74166673,0.44692078,0.3060663,1.7761059
2570,2025-01-14,8.8,3.9229167,0.3742591,0.30575424,4.421872
2571,2025-01-15,10.0,8.006249,0.25607368,0.30574626,8.146768
2572,2025-01-16,9.6,6.0125003,0.402888,0.30554962,6.456898
2573,2025-01-17,6.45,3.0166667,0.36674312,0.30460456,3.8324707
2574,2025-01-18,3.4,1.1395833,0.27922532,0.30413795,1.6081284
2575,2025-01-19,3.35,0.12291667,0.27223748,0.30428085,1.0861807
2576,2025-01-20,6.0,1.8979167,0.28969473,0.30475917,2.5010579
2577,2025-01-21,4.9,1.1499999,0.31352764,0.30419627,1.490666
2578,2025-01-22,4.3,2.2625003,0.23155707,0.30457544,2.561002
2579,2025-01-23,8.2,2.7249997,0.45265797,0.30614457,3.4850757
2580,2025-01-24,10.75,4.4562497,1.0781114,0.30724707,6.4581013
2581,2025-01-25,7.95,1.9562502,0.54416037,0.3067688,3.3534458
2582,2025-01-26,8.85,2.4604166,0.46036088,0.30733213,3.521005
2583,2025-01-27,9.35,4.0833335,1.0056938,0.30799052,5.4877987
2584,2025-01-28,9.5,5.63125,0.7818557,0.30796424,6.620439
2585,2025-01-29,7.75,3.8416665,0.5038935,0.3078359,4.6258955
2586,2025-01-30,7.5,1.0791665,0.7530185,0.30694333,2.5082753
2587,2025-01-31,8.0,4.0,0.32806432,0.30748585,4.4447656
2588,2025-02-01,6.9,2.8062499,0.4476485,0.30774543,3.6630173
2589,2025-02-02,7.5,1.00625,0.6713032,0.3079241,1.9297504
2590,2025-02-03,7.8,3.1895835,0.35893327,0.3077071,3.512417
2591,2025-02-04,10.1,6.152083,0.6276738,0.3072608,6.883295
2592,2025-02-05,9.05,3.220833,0.6902906,0.30681458,4.184136
2593,2025-02-06,7.25,1.2583333,0.72831523,0.3061992,2.2915804
2594,2025-02-07,3.95,1.2708333,0.48338756,0.30605337,2.1112692
2595,2025-02-08,6.2,3.1666667,0.2776195,0.3084275,3.6695416
2596,2025-02-09,5.8,2.0000002,0.32764825,0.30837506,2.4816654
2597,2025-02-10,4.6,1.9437503,0.3407545,0.30836627,2.4902248
2598,2025-02-11,5.0,1.941667,0.3416594,0.30870876,2.616218
2599,2025-02-12,6.0,1.9187502,0.54287636,0.30849418,2.8740785
2600,2025-02-13,4.7,0.39583316,0.5131104,0.30810043,1.6852397
2601,2025-02-14,4.85,-1.5083333,0.8598649,0.30766,0.32966822
2602,2025-02-15,5.55,0.77083343,0.41142058,0.30642626,1.73182
2603,2025-02-16,4.3,-0.75416666,0.7099252,0.30686083,0.79894096
2604,2025-02-17,5.1,-2.2020833,0.9379602,0.3057671,-0.38335475
2605,2025-02-18,6.3,-1.3562502,1.023814,0.30498546,0.3850851
2606,2025-02-19,7.9,1.7020832,0.72790605,0.304405,2.98857
2607,2025-02-20,12.8,9.822918,0.5207187,0.30543754,10.229406
2608,2025-02-21,15.0,10.429166,1.1858722,0.3062425,11.174576
2609,2025-02-22,12.9,7.9874997,0.91355425,0.30884123,8.813193
2610,2025-02-23,10.8,6.9520836,0.8997137,0.3078875,7.716446
2611,2025-02-24,12.45,7.9833336,0.9515389,0.3088325,8.833817
2612,2025-02-25,10.35,4.5999994,1.0729886,0.308535,6.0189614
2613,2025-02-26,7.8,3.4062498,0.54967195,0.3084854,4.1354823
2614,2025-02-27,9.15,1.2624999,1.1469594,0.30838916,3.2151473
2615,2025-02-28,8.8,0.79791665,1.2451222,0.3078263,2.5097623
2616,2025-03-01,8.75,1.2833333,1.2243192,0.30633003,2.4323146
2617,2025-03-02,8.7,1.2375001,1.1900609,0.30569702,2.2201233
2618,2025-03-03,10.25,1.0166667,1.3850896,0.3046588,2.473646
2619,2025-03-04,10.85,1.5791665,1.536493,0.30443704,3.2250366
2620,2025-03-05,12.85,2.525,1.610213,0.30313042,4.1775184
2621,2025-03-06,15.8,4.0916667,1.9534914,0.3027921,6.4695225
2622,2025-03-07,16.0,7.599999,1.9578404,0.30389753,9.386992
2623,2025-03-08,15.8,5.9187493,1.9789815,0.30512542,8.051932
2624,2025-03-09,16.15,5.9708333,2.027921,0.30497956,7.943028
2625,2025-03-10,13.75,5.7291675,1.1417066,0.30707085,7.023644
2626,2025-03-11,8.15,1.8416666,1.2493964,0.30603835,3.8702686
2627,2025-03-12,7.4,0.9937501,1.1619512,0.3021621,2.4332967
2628,2025-03-13,7.1,0.8541667,0.96648526,0.2994875,2.0659485
2629,2025-03-14,7.9,0.69166666,1.2232943,0.29915214,1.9537503
2630,2025-03-15,7.7,-1.5854167,1.4825455,0.28991792,1.2074976
2631,2025-03-16,8.0,-0.26458335,1.4569876,0.2878692,1.7094327
2632,2025-03-17,8.1,2.3374999,1.0745983,0.28628418,3.8105288
2633,2025-03-18,10.05,-0.0041666874,2.0452383,0.28214538,2.7573423
2634,2025-03-19,16.5,3.877083,2.109072,0.26945835,5.8947563
2635,2025-03-20,19.15,6.6125007,2.4053302,0.25512585,9.0315485
2636,2025-03-21,17.05,7.439583,2.1287847,0.2475217,9.72889
2637,2025-03-22,15.5,9.827083,1.445852,0.24688788,10.869602
2638,2025-03-23,14.65,8.625001,1.227405,0.24606168,9.366698
2639,2025-03-24,12.65,5.2270837,1.62245,0.2498533,6.876632
2640,2025-03-25,14.45,7.0937505,1.6963952,0.24894713,8.25286
2641,2025-03-26,15.55,7.387499,1.8213576,0.24908793,9.221298
2642,2025-03-27,14.85,6.63125,2.2245243,0.24510086,7.9781036
2643,2025-03-28,14.2,4.39375,2.0835252,0.2443813,7.0399375
2644,2025-03-29,13.6,1.5229167,2.7951646,0.24281748,5.0165315
2645,2025-03-30,15.85,5.1770835,2.9785147,0.24009001,8.300258
2646,2025-03-31,16.3,3.0208333,2.7472692,0.23491372,6.525648
2647,2025-04-01,13.65,2.897916,2.8179693,0.23326463,5.8770413
2648,2025-04-02,15.9,3.5083334,3.2734432,0.23222,7.0199904
2649,2025-04-03,18.55,5.6062503,3.378537,0.23205495,8.978265
2650,2025-04-04,21.4,5.30625,3.7904956,0.2319388,9.556963
2651,2025-04-05,17.8,1.7541667,3.774715,0.23181754,6.362152
2652,2025-04-06,15.2,0.37500012,3.4166875,0.2317388,5.1954427
2653,2025-04-07,14.95,-0.06250003,3.2412355,0.23252337,4.75488
2654,2025-04-08,16.0,0.58750004,3.1047819,0.2287346,5.2375317
2655,2025-04-09,13.5,1.7333332,2.8151457,0.22846544,5.119816
2656,2025-04-10,16.0,3.1229165,2.7940238,0.22828083,6.652283
2657,2025-04-11,22.55,3.6500003,3.6663325,0.2282154,8.833883
2658,2025-04-12,22.2,4.1750007,3.9600854,0.22813463,9.3368225
2659,2025-04-13,16.5,4.991667,3.178402,0.22855121,8.849389
2660,2025-04-14,15.1,4.727083,2.381155,0.2284817,7.671705
2661,2025-04-15,17.45,8.514583,2.0867946,0.23294999,10.072705
2662,2025-04-16,14.9,2.6979163,3.577261,0.23240457,6.677984
2663,2025-04-17,17.35,2.3041663,3.2598453,0.23113422,6.969177
2664,2025-04-18,16.9,4.6625,2.9161966,0.22801916,8.442235
2665,2025-04-19,16.0,3.9916666,3.4799767,0.2284429,7.825299
2666,2025-04-20,15.3,3.9833336,2.927695,0.22463585,6.748474
2667,2025-04-21,16.1,7.2416673,1.965502,0.22604835,9.204833
2668,2025-04-22,17.35,4.447917,3.2458234,0.2267046,7.925589
2669,2025-04-23,11.9,6.214583,1.6501353,0.23313336,7.7030644
2670,2025-04-24,14.65,6.0333333,2.6206577,0.23464166,8.142799
2671,2025-04-25,15.25,5.9666677,2.8894734,0.23142707,7.9030967
2672,2025-04-26,17.05,7.21875,2.867627,0.22992587,9.34909
2673,2025-04-27,20.65,6.7250004,3.4195244,0.22694753,10.344225
2674,2025-04-28,23.95,5.852083,4.4753876,0.22108704,10.98418
2675,2025-04-29,23.0,4.9604163,4.926461,0.21909626,10.359054
2676,2025-04-30,25.85,7.035416,4.9262395,0.21761286,11.731644
2677,2025-05-01,28.5,6.8916664,5.095313,0.21809042,13.067112
2678,2025-05-02,25.35,10.1125,4.5621037,0.21817958,13.846165
2679,2025-05-03,21.3,6.2374997,3.7115514,0.21931128,9.922306
2680,2025-05-04,13.3,2.2375002,2.966181,0.22122414,6.058651
2681,2025-05-05,13.4,2.0250003,2.7706015,0.22292833,5.529775
2682,2025-05-06,13.9,3.2770834,2.7439628,0.2238025,6.3856635
2683,2025-05-07,16.6,3.6812499,3.490171,0.22255379,7.1478515
2684,2025-05-08,15.8,4.24375,3.1626258,0.22140086,7.7309213
2685,2025-05-09,18.05,2.0666664,4.6723514,0.22109623,7.438696
2686,2025-05-10,22.55,3.6562502,5.186267,0.22056131,9.545485
2687,2025-05-11,23.95,7.474999,4.9997463,0.22049375,11.984719
2688,2025-05-12,23.0,11.910417,3.9497514,0.22176333,14.177909
2689,2025-05-13,23.4,7.7354164,5.065435,0.22143169,12.114955
2690,2025-05-14,22.55,5.535417,5.183676,0.22033457,10.065003
2691,2025-05-15,15.15,5.981251,2.6779933,0.2246717,8.617254
2692,2025-05-16,18.55,5.762501,4.450075,0.22825082,9.003423
2693,2025-05-17,18.65,6.0333333,3.9912157,0.22826545,9.590928
2694,2025-05-18,17.75,6.2354164,3.5711098,0.22797835,9.36713
2695,2025-05-19,19.55,6.3062496,3.7783759,0.22743756,9.971231
2696,2025-05-20,22.55,4.2187495,4.5463524,0.22720422,9.818927
2697,2025-05-21,17.95,6.6750007,3.1406415,0.22729291,10.1590185
2698,2025-05-22,14.6,5.4249997,2.6266618,0.22793378,8.169154
2699,2025-05-23,18.35,4.6541667,3.5980816,0.22675256,8.434352
2700,2025-05-24,21.3,12.164584,2.8064368,0.22811334,13.727157
2701,2025-05-25,19.6,8.212501,4.6354165,0.22494166,11.819633
2702,2025-05-26,18.0,7.3624997,3.4974196,0.22278921,10.433236
2703,2025-05-27,16.85,11.985415,1.9660945,0.22539751,13.198327
2704,2025-05-28,20.2,10.022917,4.0634985,0.22529209,12.814458
2705,2025-05-29,24.05,12.756251,3.3694203,0.22204293,14.701221
2706,2025-05-30,24.85,12.287501,3.8817134,0.21913916,14.862114
2707,2025-05-31,27.45,11.693749,5.175559,0.21679626,15.309403
